Fib_Angle,Ply_Layers,E1/E2,Winkler,Pasternak,Rx,Ry,a/h,Skew_Angle,Poisson_R,Omega,Strat_cat
30.0,12,10.0,2500.0,100.0,0.1,0.1,100.0,30.0,0.25,72.0842,EF3_Spherical
90.0,4,40.0,1000.0,100.0,0.4,0.4,100.0,15.0,0.2,76.2955,EF3_Spherical
60.0,4,10.0,10000.0,7500.0,0.5,0.5,5.0,0.0,0.25,85.6689,EF3_Spherical
60.0,8,40.0,2500.0,100.0,0.75,0.75,50.0,75.0,0.3,272.416,EF3_Spherical
90.0,8,40.0,500.0,50.0,0.4,0.4,10.0,0.0,0.4,37.7653,EF3_Spherical
30.0,8,25.0,2500.0,500.0,0.5,0.5,50.0,30.0,0.25,135.1173,EF3_Spherical
75.0,12,40.0,5000.0,500.0,1.0,1.0,100.0,60.0,0.25,260.3236,EF3_Spherical
60.0,4,40.0,5000.0,1500.0,1.0,1.0,50.0,45.0,0.2,211.507,EF3_Spherical
90.0,8,40.0,500.0,100.0,0.1,0.1,10.0,15.0,0.2,43.1471,EF3_Spherical
45.0,4,40.0,5000.0,500.0,0.1,0.1,50.0,15.0,0.3,117.8015,EF3_Spherical
30.0,8,10.0,7500.0,7500.0,0.5,0.5,100.0,60.0,0.25,328.1429,EF3_Spherical
30.0,8,40.0,7500.0,7500.0,1.0,1.0,10.0,15.0,0.25,171.0271,EF3_Spherical
60.0,4,10.0,5000.0,1000.0,1.0,1.0,50.0,15.0,0.25,162.2859,EF3_Spherical
45.0,4,25.0,7500.0,7500.0,0.5,0.5,100.0,15.0,0.25,347.4223,EF3_Spherical
45.0,4,10.0,500.0,10.0,0.5,0.5,50.0,60.0,0.25,60.6805,EF3_Spherical
60.0,4,10.0,7500.0,2500.0,0.1,0.1,5.0,45.0,0.25,83.118,EF3_Spherical
15.0,4,10.0,5000.0,1500.0,0.5,0.5,50.0,15.0,0.25,166.3562,EF3_Spherical
60.0,8,75.0,10000.0,7500.0,0.1,0.1,10.0,30.0,0.25,122.1932,EF3_Spherical
75.0,12,10.0,2500.0,100.0,0.5,0.5,5.0,0.0,0.25,56.4002,EF3_Spherical
30.0,8,40.0,5000.0,1000.0,0.5,0.5,50.0,60.0,0.25,195.7217,EF3_Spherical
60.0,8,40.0,500.0,50.0,0.1,0.1,100.0,45.0,0.2,63.3127,EF3_Spherical
30.0,4,75.0,5000.0,1000.0,0.1,0.1,5.0,60.0,0.25,75.8878,EF3_Spherical
45.0,8,40.0,10000.0,7500.0,0.75,0.75,10.0,45.0,0.4,113.5375,EF3_Spherical
75.0,12,25.0,1000.0,100.0,0.5,0.5,5.0,45.0,0.25,40.4317,EF3_Spherical
15.0,12,10.0,100.0,5.0,0.1,0.1,50.0,0.0,0.25,19.2755,EF3_Spherical
60.0,8,40.0,2500.0,100.0,0.1,0.1,10.0,0.0,0.25,65.2766,EF3_Spherical
30.0,4,10.0,500.0,50.0,1.0,1.0,50.0,60.0,0.25,119.5746,EF3_Spherical
45.0,8,40.0,250.0,10.0,0.1,0.1,50.0,45.0,0.2,43.3959,EF3_Spherical
30.0,8,75.0,7500.0,2500.0,0.5,0.5,10.0,45.0,0.25,122.3413,EF3_Spherical
30.0,8,25.0,500.0,50.0,0.5,0.5,5.0,45.0,0.25,31.8872,EF3_Spherical
75.0,4,10.0,500.0,50.0,1.0,1.0,10.0,30.0,0.25,39.3776,EF3_Spherical
45.0,4,40.0,7500.0,7500.0,1.0,1.0,100.0,30.0,0.25,450.9387,EF3_Spherical
60.0,4,40.0,1000.0,100.0,0.4,0.4,50.0,75.0,0.3,270.3902,EF3_Spherical
15.0,12,75.0,5000.0,1500.0,0.1,0.1,10.0,0.0,0.25,131.51,EF3_Spherical
30.0,4,25.0,10000.0,7500.0,0.5,0.5,100.0,30.0,0.25,381.0318,EF3_Spherical
60.0,4,40.0,10000.0,7500.0,0.4,0.4,100.0,45.0,0.3,428.3432,EF3_Spherical
30.0,8,25.0,2500.0,100.0,1.0,1.0,5.0,45.0,0.25,54.9867,EF3_Spherical
75.0,8,40.0,7500.0,5000.0,0.1,0.1,50.0,45.0,0.25,275.462,EF3_Spherical
75.0,12,25.0,10000.0,7500.0,0.1,0.1,100.0,15.0,0.25,302.5101,EF3_Spherical
15.0,8,10.0,7500.0,5000.0,0.5,0.5,50.0,0.0,0.25,251.5976,EF3_Spherical
60.0,8,25.0,5000.0,1500.0,1.0,1.0,5.0,0.0,0.25,95.9843,EF3_Spherical
60.0,12,75.0,250.0,10.0,1.0,1.0,10.0,60.0,0.25,51.7006,EF3_Spherical
15.0,4,25.0,500.0,50.0,0.1,0.1,100.0,45.0,0.25,54.5712,EF3_Spherical
75.0,4,75.0,7500.0,7500.0,0.1,0.1,50.0,45.0,0.25,337.7381,EF3_Spherical
75.0,8,40.0,10000.0,7500.0,0.5,0.5,100.0,30.0,0.25,359.2474,EF3_Spherical
15.0,8,40.0,1000.0,100.0,0.5,0.5,100.0,0.0,0.25,106.1611,EF3_Spherical
15.0,4,40.0,7500.0,5000.0,0.1,0.1,100.0,45.0,0.3,354.4434,EF3_Spherical
30.0,4,40.0,7500.0,5000.0,1.0,1.0,5.0,60.0,0.25,90.1327,EF3_Spherical
15.0,4,75.0,2500.0,500.0,0.1,0.1,100.0,15.0,0.25,112.0885,EF3_Spherical
90.0,8,40.0,7500.0,2500.0,0.1,0.1,50.0,0.0,0.3,183.3206,EF3_Spherical
45.0,4,40.0,5000.0,500.0,0.1,0.1,10.0,45.0,0.3,83.478,EF3_Spherical
75.0,12,40.0,7500.0,5000.0,0.1,0.1,5.0,0.0,0.25,77.6937,EF3_Spherical
90.0,4,40.0,1000.0,100.0,1.0,1.0,100.0,15.0,0.3,132.5038,EF3_Spherical
15.0,12,25.0,7500.0,2500.0,1.0,1.0,10.0,60.0,0.25,107.9713,EF3_Spherical
15.0,8,25.0,500.0,100.0,1.0,1.0,10.0,0.0,0.25,49.6498,EF3_Spherical
75.0,12,75.0,7500.0,7500.0,1.0,1.0,100.0,45.0,0.25,482.4803,EF3_Spherical
90.0,4,40.0,2500.0,500.0,0.1,0.1,50.0,45.0,0.3,137.8331,EF3_Spherical
15.0,12,40.0,5000.0,1000.0,0.5,0.5,50.0,60.0,0.25,214.6089,EF3_Spherical
30.0,8,25.0,5000.0,500.0,0.1,0.1,50.0,0.0,0.25,116.0164,EF3_Spherical
75.0,12,10.0,2500.0,500.0,0.5,0.5,50.0,60.0,0.25,150.4775,EF3_Spherical
15.0,8,75.0,7500.0,5000.0,0.1,0.1,100.0,30.0,0.25,313.8241,EF3_Spherical
15.0,4,40.0,7500.0,2500.0,0.1,0.1,50.0,0.0,0.25,206.4456,EF3_Spherical
15.0,4,40.0,5000.0,500.0,0.1,0.1,10.0,0.0,0.4,103.9225,EF3_Spherical
15.0,8,40.0,10000.0,7500.0,0.1,0.1,5.0,60.0,0.25,95.3224,EF3_Spherical
75.0,12,75.0,500.0,50.0,0.1,0.1,5.0,0.0,0.25,35.9141,EF3_Spherical
15.0,4,25.0,500.0,50.0,1.0,1.0,50.0,60.0,0.25,138.8746,EF3_Spherical
60.0,8,40.0,250.0,10.0,1.0,1.0,100.0,75.0,0.4,319.9794,EF3_Spherical
75.0,4,75.0,7500.0,5000.0,0.5,0.5,50.0,45.0,0.25,313.7887,EF3_Spherical
15.0,8,40.0,7500.0,5000.0,0.5,0.5,10.0,0.0,0.25,135.2855,EF3_Spherical
90.0,8,40.0,10000.0,7500.0,0.4,0.4,50.0,75.0,0.3,201.8146,EF3_Spherical
60.0,8,40.0,5000.0,1500.0,0.1,0.1,100.0,15.0,0.2,165.5464,EF3_Spherical
30.0,8,25.0,2500.0,500.0,0.5,0.5,10.0,60.0,0.25,66.8712,EF3_Spherical
45.0,4,40.0,500.0,10.0,0.5,0.5,50.0,30.0,0.25,76.6451,EF3_Spherical
15.0,4,40.0,10000.0,10000.0,0.75,0.75,10.0,75.0,0.2,127.1713,EF3_Spherical
60.0,12,10.0,100.0,5.0,0.1,0.1,5.0,45.0,0.25,17.3608,EF3_Spherical
30.0,12,25.0,10000.0,10000.0,0.1,0.1,50.0,0.0,0.25,344.5143,EF3_Spherical
15.0,12,40.0,7500.0,5000.0,1.0,1.0,10.0,60.0,0.25,116.2031,EF3_Spherical
15.0,12,10.0,5000.0,1500.0,1.0,1.0,10.0,30.0,0.25,92.0013,EF3_Spherical
75.0,12,75.0,1000.0,100.0,0.1,0.1,50.0,60.0,0.25,140.4163,EF3_Spherical
75.0,12,40.0,7500.0,2500.0,0.5,0.5,100.0,0.0,0.25,217.7471,EF3_Spherical
60.0,8,40.0,5000.0,1000.0,0.1,0.1,50.0,45.0,0.2,182.7017,EF3_Spherical
30.0,12,40.0,7500.0,5000.0,1.0,1.0,5.0,0.0,0.25,120.9025,EF3_Spherical
15.0,4,75.0,2500.0,100.0,1.0,1.0,50.0,45.0,0.25,148.3202,EF3_Spherical
45.0,4,10.0,100.0,5.0,0.5,0.5,100.0,0.0,0.25,96.3122,EF3_Spherical
45.0,4,40.0,5000.0,500.0,0.4,0.4,50.0,45.0,0.2,144.7696,EF3_Spherical
75.0,12,40.0,10000.0,7500.0,0.5,0.5,100.0,60.0,0.25,472.367,EF3_Spherical
15.0,4,40.0,5000.0,1500.0,1.0,1.0,100.0,15.0,0.3,255.0448,EF3_Spherical
75.0,8,75.0,500.0,50.0,0.5,0.5,100.0,15.0,0.25,108.4388,EF3_Spherical
75.0,12,10.0,5000.0,1000.0,0.1,0.1,50.0,30.0,0.25,147.5295,EF3_Spherical
45.0,8,40.0,500.0,50.0,1.0,1.0,10.0,45.0,0.4,41.7919,EF3_Spherical
30.0,12,75.0,500.0,50.0,0.1,0.1,100.0,60.0,0.25,91.3052,EF3_Spherical
75.0,8,25.0,5000.0,1000.0,0.5,0.5,50.0,0.0,0.25,139.1908,EF3_Spherical
90.0,8,40.0,500.0,100.0,0.4,0.4,100.0,15.0,0.3,73.0011,EF3_Spherical
60.0,12,10.0,500.0,100.0,0.1,0.1,100.0,0.0,0.25,51.5394,EF3_Spherical
15.0,4,75.0,10.0,5.0,1.0,1.0,50.0,60.0,0.25,153.2554,EF3_Spherical
15.0,8,10.0,5000.0,1500.0,0.5,0.5,100.0,0.0,0.25,178.3086,EF3_Spherical
30.0,4,40.0,5000.0,1500.0,1.0,1.0,100.0,45.0,0.25,332.8559,EF3_Spherical
15.0,4,75.0,2500.0,500.0,1.0,1.0,50.0,30.0,0.25,179.4992,EF3_Spherical
15.0,4,10.0,10000.0,10000.0,1.0,1.0,5.0,30.0,0.25,68.8245,EF3_Spherical
30.0,8,40.0,7500.0,2500.0,1.0,1.0,10.0,0.0,0.25,163.1486,EF3_Spherical
45.0,4,40.0,2500.0,100.0,1.0,1.0,10.0,0.0,0.3,71.9884,EF3_Spherical
60.0,4,10.0,7500.0,2500.0,1.0,1.0,10.0,60.0,0.25,104.9763,EF3_Spherical
60.0,4,25.0,2500.0,500.0,0.5,0.5,50.0,60.0,0.25,180.2106,EF3_Spherical
30.0,4,25.0,5000.0,500.0,0.1,0.1,10.0,15.0,0.25,106.3102,EF3_Spherical
75.0,4,75.0,5000.0,500.0,0.1,0.1,10.0,0.0,0.25,103.1629,EF3_Spherical
60.0,8,40.0,500.0,10.0,1.0,1.0,50.0,15.0,0.25,100.5255,EF3_Spherical
75.0,12,75.0,500.0,50.0,0.1,0.1,10.0,45.0,0.25,54.8823,EF3_Spherical
75.0,4,10.0,5000.0,1000.0,0.1,0.1,50.0,0.0,0.25,128.9529,EF3_Spherical
15.0,12,75.0,7500.0,2500.0,0.5,0.5,10.0,30.0,0.25,136.3461,EF3_Spherical
90.0,8,40.0,5000.0,500.0,0.75,0.75,100.0,15.0,0.2,149.4008,EF3_Spherical
90.0,4,40.0,7500.0,5000.0,1.0,1.0,10.0,45.0,0.3,109.886,EF3_Spherical
15.0,12,40.0,7500.0,5000.0,0.5,0.5,100.0,30.0,0.25,331.5425,EF3_Spherical
90.0,8,40.0,500.0,50.0,1.0,1.0,50.0,75.0,0.4,104.063,EF3_Spherical
30.0,12,40.0,2500.0,500.0,0.5,0.5,10.0,30.0,0.25,91.0859,EF3_Spherical
60.0,4,40.0,2500.0,500.0,1.0,1.0,5.0,30.0,0.25,57.8628,EF3_Spherical
45.0,4,25.0,2500.0,100.0,0.1,0.1,50.0,45.0,0.25,77.1619,EF3_Spherical
60.0,12,75.0,10000.0,7500.0,0.1,0.1,10.0,15.0,0.25,167.3441,EF3_Spherical
15.0,4,10.0,2500.0,100.0,1.0,1.0,100.0,0.0,0.25,144.6186,EF3_Spherical
15.0,8,40.0,10000.0,10000.0,1.0,1.0,10.0,0.0,0.2,141.9627,EF3_Spherical
60.0,8,10.0,10000.0,10000.0,0.1,0.1,50.0,60.0,0.25,255.4602,EF3_Spherical
30.0,12,10.0,500.0,50.0,1.0,1.0,5.0,0.0,0.25,36.739,EF3_Spherical
15.0,8,40.0,5000.0,1000.0,0.4,0.4,50.0,0.0,0.3,149.3605,EF3_Spherical
60.0,8,40.0,7500.0,5000.0,0.5,0.5,10.0,15.0,0.25,137.7076,EF3_Spherical
75.0,12,40.0,5000.0,1000.0,0.5,0.5,100.0,45.0,0.25,204.4915,EF3_Spherical
60.0,8,40.0,5000.0,1500.0,0.4,0.4,50.0,45.0,0.2,214.1329,EF3_Spherical
75.0,12,10.0,500.0,50.0,1.0,1.0,5.0,45.0,0.25,29.3171,EF3_Spherical
60.0,4,75.0,7500.0,7500.0,0.1,0.1,5.0,15.0,0.25,110.8733,EF3_Spherical
60.0,4,75.0,7500.0,7500.0,0.5,0.5,100.0,30.0,0.25,368.3423,EF3_Spherical
75.0,12,10.0,10000.0,7500.0,0.5,0.5,100.0,15.0,0.25,311.5855,EF3_Spherical
45.0,4,25.0,5000.0,1500.0,1.0,1.0,5.0,45.0,0.25,73.7367,EF3_Spherical
60.0,8,40.0,7500.0,2500.0,1.0,1.0,100.0,15.0,0.25,315.1827,EF3_Spherical
60.0,4,10.0,500.0,100.0,0.5,0.5,10.0,0.0,0.25,46.0677,EF3_Spherical
30.0,4,75.0,500.0,100.0,1.0,1.0,5.0,15.0,0.25,48.3422,EF3_Spherical
15.0,8,10.0,7500.0,2500.0,0.5,0.5,5.0,0.0,0.25,67.4215,EF3_Spherical
60.0,4,40.0,10000.0,10000.0,0.1,0.1,50.0,0.0,0.4,333.982,EF3_Spherical
30.0,4,10.0,500.0,50.0,0.1,0.1,5.0,45.0,0.25,29.1294,EF3_Spherical
45.0,4,40.0,7500.0,5000.0,0.1,0.1,10.0,0.0,0.4,189.8956,EF3_Spherical
60.0,12,10.0,2500.0,100.0,1.0,1.0,10.0,0.0,0.25,66.1453,EF3_Spherical
30.0,4,25.0,7500.0,2500.0,0.5,0.5,10.0,0.0,0.25,146.6811,EF3_Spherical
15.0,4,10.0,7500.0,7500.0,0.5,0.5,100.0,0.0,0.25,315.2211,EF3_Spherical
75.0,4,25.0,2500.0,500.0,0.1,0.1,50.0,60.0,0.25,182.8539,EF3_Spherical
30.0,4,25.0,2500.0,500.0,1.0,1.0,50.0,45.0,0.25,176.8535,EF3_Spherical
75.0,4,25.0,10000.0,7500.0,1.0,1.0,5.0,15.0,0.25,74.3229,EF3_Spherical
75.0,8,25.0,5000.0,1000.0,0.5,0.5,50.0,45.0,0.25,184.4527,EF3_Spherical
60.0,4,40.0,5000.0,1500.0,1.0,1.0,100.0,0.0,0.25,286.2892,EF3_Spherical
90.0,8,40.0,2500.0,500.0,0.75,0.75,10.0,0.0,0.3,66.3367,EF3_Spherical
75.0,8,10.0,7500.0,5000.0,1.0,1.0,10.0,15.0,0.25,107.9598,EF3_Spherical
15.0,4,25.0,2500.0,100.0,0.1,0.1,50.0,15.0,0.25,67.9973,EF3_Spherical
30.0,12,40.0,2500.0,500.0,1.0,1.0,5.0,15.0,0.25,77.9166,EF3_Spherical
60.0,12,25.0,2500.0,500.0,1.0,1.0,100.0,0.0,0.25,219.5785,EF3_Spherical
30.0,8,40.0,5000.0,1500.0,1.0,1.0,10.0,60.0,0.25,88.5308,EF3_Spherical
75.0,4,40.0,5000.0,1000.0,1.0,1.0,5.0,0.0,0.25,75.6792,EF3_Spherical
75.0,8,10.0,10000.0,7500.0,1.0,1.0,10.0,15.0,0.25,118.8112,EF3_Spherical
15.0,4,40.0,10000.0,7500.0,0.1,0.1,100.0,60.0,0.25,440.6724,EF3_Spherical
15.0,8,40.0,2500.0,500.0,0.1,0.1,100.0,15.0,0.4,110.0495,EF3_Spherical
45.0,4,10.0,500.0,50.0,0.1,0.1,100.0,30.0,0.25,45.6628,EF3_Spherical
75.0,12,25.0,5000.0,500.0,1.0,1.0,5.0,0.0,0.25,75.6479,EF3_Spherical
60.0,12,75.0,2500.0,500.0,0.1,0.1,100.0,30.0,0.25,121.9931,EF3_Spherical
75.0,12,40.0,10.0,5.0,0.5,0.5,100.0,30.0,0.25,92.8574,EF3_Spherical
60.0,4,10.0,7500.0,7500.0,0.5,0.5,5.0,30.0,0.25,79.8183,EF3_Spherical
15.0,8,75.0,2500.0,500.0,0.1,0.1,5.0,30.0,0.25,70.8702,EF3_Spherical
60.0,4,10.0,5000.0,1000.0,0.5,0.5,50.0,60.0,0.25,175.066,EF3_Spherical
30.0,4,10.0,2500.0,100.0,0.5,0.5,5.0,0.0,0.25,59.7376,EF3_Spherical
60.0,4,40.0,2500.0,100.0,0.75,0.75,10.0,45.0,0.4,64.6381,EF3_Spherical
90.0,8,40.0,2500.0,100.0,1.0,1.0,10.0,45.0,0.3,58.6319,EF3_Spherical
90.0,8,40.0,500.0,100.0,0.4,0.4,10.0,75.0,0.2,36.8536,EF3_Spherical
15.0,12,25.0,5000.0,1000.0,0.5,0.5,10.0,15.0,0.25,101.4132,EF3_Spherical
30.0,8,75.0,500.0,50.0,1.0,1.0,100.0,60.0,0.25,273.236,EF3_Spherical
15.0,4,40.0,5000.0,1000.0,0.1,0.1,50.0,15.0,0.2,146.8736,EF3_Spherical
15.0,4,40.0,5000.0,500.0,0.5,0.5,10.0,15.0,0.25,99.9708,EF3_Spherical
15.0,8,40.0,7500.0,2500.0,1.0,1.0,10.0,15.0,0.4,128.3372,EF3_Spherical
30.0,4,25.0,7500.0,7500.0,0.5,0.5,5.0,30.0,0.25,94.5551,EF3_Spherical
60.0,4,25.0,5000.0,500.0,0.5,0.5,5.0,30.0,0.25,74.4887,EF3_Spherical
75.0,12,10.0,2500.0,100.0,0.5,0.5,10.0,60.0,0.25,57.5852,EF3_Spherical
45.0,8,40.0,2500.0,100.0,1.0,1.0,50.0,45.0,0.2,127.7659,EF3_Spherical
60.0,4,10.0,2500.0,100.0,1.0,1.0,5.0,60.0,0.25,51.3797,EF3_Spherical
90.0,8,40.0,500.0,50.0,0.75,0.75,50.0,75.0,0.3,104.106,EF3_Spherical
15.0,8,40.0,7500.0,5000.0,1.0,1.0,100.0,0.0,0.4,328.6202,EF3_Spherical
75.0,8,75.0,100.0,5.0,0.5,0.5,5.0,30.0,0.25,20.8736,EF3_Spherical
60.0,4,40.0,500.0,100.0,0.1,0.1,100.0,45.0,0.2,70.6362,EF3_Spherical
75.0,12,25.0,10000.0,7500.0,0.1,0.1,5.0,45.0,0.25,98.078,EF3_Spherical
60.0,4,40.0,7500.0,5000.0,0.75,0.75,100.0,45.0,0.3,380.9054,EF3_Spherical
75.0,12,40.0,10000.0,7500.0,0.5,0.5,100.0,30.0,0.25,360.7252,EF3_Spherical
15.0,4,40.0,10000.0,7500.0,1.0,1.0,10.0,45.0,0.3,134.4914,EF3_Spherical
15.0,4,40.0,500.0,50.0,0.4,0.4,50.0,15.0,0.2,57.9075,EF3_Spherical
15.0,8,10.0,10000.0,10000.0,0.1,0.1,50.0,30.0,0.25,260.8724,EF3_Spherical
30.0,4,75.0,1000.0,100.0,1.0,1.0,50.0,45.0,0.25,150.7227,EF3_Spherical
90.0,4,40.0,7500.0,5000.0,1.0,1.0,100.0,45.0,0.3,337.558,EF3_Spherical
45.0,8,40.0,2500.0,500.0,0.4,0.4,50.0,75.0,0.3,277.1285,EF3_Spherical
15.0,8,75.0,7500.0,7500.0,0.5,0.5,10.0,0.0,0.25,149.8946,EF3_Spherical
30.0,12,25.0,7500.0,2500.0,0.1,0.1,50.0,60.0,0.25,204.1291,EF3_Spherical
75.0,8,75.0,1000.0,100.0,0.5,0.5,5.0,45.0,0.25,45.3547,EF3_Spherical
60.0,4,25.0,500.0,10.0,1.0,1.0,10.0,60.0,0.25,42.2038,EF3_Spherical
75.0,12,75.0,10000.0,7500.0,0.5,0.5,50.0,45.0,0.25,339.8223,EF3_Spherical
15.0,4,75.0,7500.0,5000.0,1.0,1.0,5.0,60.0,0.25,98.3134,EF3_Spherical
75.0,4,40.0,1000.0,100.0,0.5,0.5,5.0,0.0,0.25,47.8593,EF3_Spherical
15.0,4,75.0,2500.0,100.0,0.1,0.1,100.0,30.0,0.25,78.5289,EF3_Spherical
15.0,8,75.0,5000.0,500.0,0.5,0.5,10.0,0.0,0.25,106.6664,EF3_Spherical
60.0,8,40.0,5000.0,1500.0,0.1,0.1,50.0,45.0,0.2,213.5787,EF3_Spherical
15.0,4,40.0,500.0,100.0,1.0,1.0,100.0,75.0,0.4,352.0881,EF3_Spherical
45.0,4,40.0,1000.0,100.0,0.1,0.1,10.0,15.0,0.25,53.6594,EF3_Spherical
30.0,12,40.0,500.0,100.0,1.0,1.0,5.0,15.0,0.25,47.1262,EF3_Spherical
60.0,8,40.0,7500.0,2500.0,0.1,0.1,50.0,0.0,0.25,192.982,EF3_Spherical
75.0,8,25.0,2500.0,500.0,0.1,0.1,50.0,60.0,0.25,184.4321,EF3_Spherical
15.0,8,40.0,10000.0,10000.0,1.0,1.0,10.0,45.0,0.4,135.5856,EF3_Spherical
30.0,12,10.0,1000.0,100.0,0.5,0.5,10.0,15.0,0.25,52.8333,EF3_Spherical
75.0,12,10.0,500.0,100.0,1.0,1.0,100.0,30.0,0.25,142.5691,EF3_Spherical
30.0,4,10.0,5000.0,1500.0,0.1,0.1,10.0,15.0,0.25,103.1032,EF3_Spherical
60.0,8,10.0,5000.0,500.0,0.5,0.5,50.0,15.0,0.25,120.3881,EF3_Spherical
75.0,4,40.0,5000.0,500.0,0.1,0.1,5.0,15.0,0.25,76.0034,EF3_Spherical
30.0,12,10.0,7500.0,2500.0,0.5,0.5,10.0,15.0,0.25,117.2341,EF3_Spherical
90.0,8,40.0,7500.0,2500.0,1.0,1.0,50.0,15.0,0.2,201.2986,EF3_Spherical
15.0,8,10.0,5000.0,1000.0,1.0,1.0,50.0,45.0,0.25,166.9813,EF3_Spherical
75.0,8,25.0,5000.0,500.0,0.1,0.1,100.0,45.0,0.25,143.2709,EF3_Spherical
15.0,8,40.0,7500.0,2500.0,1.0,1.0,10.0,30.0,0.25,123.5288,EF3_Spherical
60.0,8,75.0,2500.0,100.0,0.5,0.5,5.0,30.0,0.25,56.3397,EF3_Spherical
15.0,4,40.0,1000.0,100.0,1.0,1.0,50.0,15.0,0.4,108.8033,EF3_Spherical
15.0,12,25.0,5000.0,1000.0,1.0,1.0,5.0,60.0,0.25,75.5683,EF3_Spherical
15.0,12,40.0,10000.0,10000.0,1.0,1.0,5.0,30.0,0.25,78.3813,EF3_Spherical
30.0,8,10.0,500.0,100.0,0.1,0.1,5.0,60.0,0.25,29.6626,EF3_Spherical
90.0,4,40.0,2500.0,100.0,0.1,0.1,100.0,0.0,0.2,67.3221,EF3_Spherical
15.0,4,40.0,10000.0,10000.0,0.1,0.1,50.0,15.0,0.2,357.3597,EF3_Spherical
60.0,8,40.0,5000.0,500.0,0.1,0.1,100.0,0.0,0.2,117.3954,EF3_Spherical
15.0,8,40.0,5000.0,500.0,0.1,0.1,10.0,45.0,0.3,91.6763,EF3_Spherical
75.0,8,75.0,5000.0,500.0,0.5,0.5,50.0,45.0,0.25,159.3048,EF3_Spherical
30.0,4,25.0,500.0,100.0,0.1,0.1,10.0,0.0,0.25,47.2762,EF3_Spherical
15.0,12,75.0,2500.0,500.0,0.5,0.5,50.0,15.0,0.25,122.557,EF3_Spherical
30.0,8,40.0,100.0,5.0,1.0,1.0,50.0,45.0,0.25,118.8902,EF3_Spherical
15.0,8,40.0,500.0,10.0,0.4,0.4,100.0,45.0,0.3,109.2915,EF3_Spherical
45.0,8,40.0,10000.0,10000.0,0.4,0.4,10.0,0.0,0.3,209.6088,EF3_Spherical
90.0,4,40.0,7500.0,7500.0,0.1,0.1,10.0,75.0,0.4,92.9246,EF3_Spherical
30.0,12,25.0,2500.0,100.0,0.1,0.1,100.0,15.0,0.25,73.5919,EF3_Spherical
15.0,8,40.0,7500.0,5000.0,1.0,1.0,10.0,0.0,0.3,135.2313,EF3_Spherical
15.0,8,10.0,2500.0,500.0,0.5,0.5,5.0,45.0,0.25,57.2644,EF3_Spherical
15.0,8,10.0,1000.0,100.0,0.5,0.5,5.0,0.0,0.25,41.2424,EF3_Spherical
75.0,8,25.0,10000.0,10000.0,1.0,1.0,5.0,45.0,0.25,97.3761,EF3_Spherical
30.0,12,25.0,7500.0,7500.0,1.0,1.0,10.0,45.0,0.25,110.8278,EF3_Spherical
30.0,12,10.0,2500.0,100.0,0.1,0.1,5.0,30.0,0.25,55.0445,EF3_Spherical
75.0,12,40.0,500.0,100.0,0.1,0.1,10.0,45.0,0.25,51.4482,EF3_Spherical
45.0,4,40.0,500.0,50.0,0.75,0.75,50.0,45.0,0.3,92.6274,EF3_Spherical
15.0,12,25.0,7500.0,7500.0,0.1,0.1,100.0,15.0,0.25,327.1207,EF3_Spherical
15.0,8,40.0,2500.0,500.0,0.4,0.4,50.0,0.0,0.2,111.5895,EF3_Spherical
15.0,8,25.0,10.0,5.0,0.1,0.1,100.0,0.0,0.25,25.8441,EF3_Spherical
15.0,8,10.0,2500.0,500.0,1.0,1.0,5.0,15.0,0.25,58.6399,EF3_Spherical
30.0,4,10.0,10000.0,7500.0,0.1,0.1,5.0,60.0,0.25,80.6885,EF3_Spherical
60.0,4,10.0,100.0,5.0,0.1,0.1,10.0,0.0,0.25,17.6612,EF3_Spherical
60.0,4,25.0,7500.0,7500.0,0.1,0.1,10.0,30.0,0.25,105.7917,EF3_Spherical
30.0,4,10.0,10000.0,7500.0,1.0,1.0,100.0,45.0,0.25,349.5057,EF3_Spherical
45.0,4,40.0,500.0,100.0,1.0,1.0,100.0,30.0,0.25,204.5904,EF3_Spherical
90.0,8,40.0,7500.0,2500.0,0.4,0.4,50.0,45.0,0.4,204.9447,EF3_Spherical
15.0,12,25.0,1000.0,100.0,0.5,0.5,50.0,60.0,0.25,116.3319,EF3_Spherical
15.0,8,25.0,7500.0,7500.0,1.0,1.0,5.0,60.0,0.25,85.3127,EF3_Spherical
75.0,8,40.0,10000.0,7500.0,1.0,1.0,100.0,60.0,0.25,470.1259,EF3_Spherical
90.0,4,40.0,2500.0,500.0,1.0,1.0,50.0,75.0,0.4,134.2307,EF3_Spherical
60.0,12,75.0,2500.0,100.0,0.5,0.5,50.0,30.0,0.25,98.2566,EF3_Spherical
15.0,8,40.0,7500.0,5000.0,0.4,0.4,10.0,0.0,0.4,135.1352,EF3_Spherical
75.0,12,10.0,10000.0,10000.0,0.5,0.5,50.0,60.0,0.25,248.919,EF3_Spherical
30.0,8,75.0,10000.0,10000.0,0.1,0.1,5.0,15.0,0.25,142.6102,EF3_Spherical
30.0,12,25.0,2500.0,500.0,0.5,0.5,5.0,30.0,0.25,65.097,EF3_Spherical
45.0,4,40.0,500.0,100.0,0.5,0.5,100.0,30.0,0.25,137.4593,EF3_Spherical
60.0,8,25.0,500.0,100.0,1.0,1.0,10.0,60.0,0.25,50.6246,EF3_Spherical
